Playlist ID,Playlist Name,Book,Type,Alya ID,Alya Name,Order,Tier 1 (Universal),Tier 2 (Playlist),Tier 3 (Video),Tier 4 (Audience),Combined Tags,Tag Count,Char Count,Char Usage %
25,כי תשא,Exodus,parasha,198,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","שמות, כי תשא, Exodus, Shemot, Ki Tisa","הפטרה, Haftara","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, כי תשא, Exodus, Shemot, Ki Tisa, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
26,ויקהל,Exodus,parasha,199,ראשון,1,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","שמות, ויקהל, Exodus, Shemot, Vayakhel","ראשון, Rishon","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, ראשון, Rishon, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
26,ויקהל,Exodus,parasha,200,שני,2,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","שמות, ויקהל, Exodus, Shemot, Vayakhel","שני, Sheni","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, שני, Sheni, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,171,34.2%
26,ויקהל,Exodus,parasha,201,שלישי,3,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","שמות, ויקהל, Exodus, Shemot, Vayakhel","שלישי, Shlishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, שלישי, Shlishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
26,ויקהל,Exodus,parasha,202,רביעי,4,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","שמות, ויקהל, Exodus, Shemot, Vayakhel","רביעי, Reviei","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, רביעי, Reviei, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
26,ויקהל,Exodus,parasha,203,חמישי,5,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","שמות, ויקהל, Exodus, Shemot, Vayakhel","חמישי, Chamishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, חמישי, Chamishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,176,35.2%
26,ויקהל,Exodus,parasha,204,שישי,6,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","שמות, ויקהל, Exodus, Shemot, Vayakhel","שישי, Shishi","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, שישי, Shishi, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,173,34.6%
26,ויקהל,Exodus,parasha,205,שביעי,7,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","שמות, ויקהל, Exodus, Shemot, Vayakhel","שביעי, Shevii","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, שביעי, Shevii, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
26,ויקהל,Exodus,parasha,206,מפטיר,8,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","שמות, ויקהל, Exodus, Shemot, Vayakhel","מפטיר, Maftir","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, מפטיר, Maftir, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,174,34.8%
26,ויקהל,Exodus,parasha,207,הפטרה,9,"קריאה בתורה, טעמי המקרא, טעמים, Torah Reading","שמות, ויקהל, Exodus, Shemot, Vayakhel","הפטרה, Haftara","בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה","קריאה בתורה, טעמי המקרא, טעמים, Torah Reading, שמות, ויקהל, Exodus, Shemot, Vayakhel, הפטרה, Haftara, בר מצווה, Bar Mitzvah, בת מצווה, Bat Mitzvah, אשכנז, Ashkenaz, לימוד תורה",18,175,35.0%
